payment_id,account_id,amount,business_date,attributed_last_channel,attributed_first_channel,attributed_agent,attributed_campaign,attribution_type,confidence
PAYMENT0018673,ACC0014323,105719.96,2026-05-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018674,ACC0001583,23113.23,2026-06-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018677,ACC0007314,133507.55,2026-01-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018679,ACC0028986,3018.29,2026-03-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018681,ACC0000544,90140.58,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018684,ACC0020771,147090.85,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018685,ACC0011860,52926.78,2026-06-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018688,ACC0017344,26008.63,2026-04-21,VOICE_CALL,VOICE_CALL,AGT0000435,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0018690,ACC0023457,58703.85,2026-07-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018691,ACC0020626,63944.39,2026-05-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018692,ACC0003067,62188.65,2026-07-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018694,ACC0007873,126527.84,2026-06-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018695,ACC0007796,60428.55,2026-02-12,VOICE_CALL,VOICE_CALL,AGT0000422,CMP0000064,SINGLE_TOUCH,0.92
PAYMENT0018697,ACC0001880,23780.62,2026-04-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018698,ACC0003428,31473.61,2026-07-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018705,ACC0019687,113698.8,2026-04-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018706,ACC0024530,46183.34,2026-05-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018707,ACC0018197,86288.45,2026-06-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018708,ACC0007868,108165.69,2026-03-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018709,ACC0008234,52529.65,2026-05-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018711,ACC0006018,75361.82,2026-07-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018712,ACC0001274,37519.18,2026-04-09,FIELD_VISIT,FIELD_VISIT,AGT0000648,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0018714,ACC0009041,107032.51,2026-04-02,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018720,ACC0013493,65754.35,2026-06-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018721,ACC0022707,130671.01,2026-06-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018722,ACC0018869,89247.24,2026-01-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018725,ACC0018262,114498.23,2026-05-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018727,ACC0001730,3736.95,2026-04-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018729,ACC0017122,120065.55,2026-06-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018730,ACC0022170,44837.28,2026-07-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018731,ACC0004161,4445.36,2026-07-29,VOICE_CALL,VOICE_CALL,AGT0000665,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0018733,ACC0007021,107256.81,2026-04-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018734,ACC0002608,108450.07,2026-04-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018736,ACC0013773,130861.44,2026-05-02,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018737,ACC0023727,120897.47,2026-03-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018740,ACC0011388,112414.6,2026-02-17,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018741,ACC0003555,130378.11,2026-05-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018745,ACC0018130,40738.05,2026-01-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018746,ACC0021188,16195.87,2026-02-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018749,ACC0024761,64325.67,2026-04-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018750,ACC0014094,19714.05,2026-06-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018751,ACC0018172,21675.25,2026-03-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018755,ACC0012827,48195.47,2026-02-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018758,ACC0014953,75123.35,2026-01-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018760,ACC0011784,60484.71,2026-04-28,VOICE_CALL,VOICE_CALL,AGT0000004,CMP0000051,SINGLE_TOUCH,0.92
PAYMENT0018761,ACC0010690,31270.83,2026-07-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018768,ACC0022220,115484.68,2026-01-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018771,ACC0008072,117372.88,2026-06-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018775,ACC0002354,45163.95,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018778,ACC0017512,108877.69,2026-01-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018781,ACC0024131,107241.76,2026-04-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018782,ACC0005451,33868.6,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018784,ACC0003294,18033.62,2026-04-13,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018789,ACC0007182,72298.53,2026-05-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018790,ACC0015106,346.62,2026-06-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018791,ACC0003874,22429.71,2026-03-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018792,ACC0015018,58605.74,2026-04-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018793,ACC0022620,101205.16,2026-01-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018796,ACC0016539,10061.69,2026-04-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018798,ACC0002667,49456.19,2026-04-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018799,ACC0021332,98000.91,2026-02-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018802,ACC0004313,14894.03,2026-01-30,VOICE_CALL,VOICE_CALL,AGT0000957,CMP0000120,SINGLE_TOUCH,0.92
PAYMENT0018803,ACC0017669,62403.07,2026-07-12,VOICE_CALL,VOICE_CALL,AGT0000192,CMP0000063,SINGLE_TOUCH,0.92
PAYMENT0018804,ACC0014859,121854.67,2026-05-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018806,ACC0029831,13615.56,2026-07-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018807,ACC0015482,138037.64,2026-03-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018811,ACC0027297,123915.33,2026-01-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018813,ACC0017296,133736.17,2026-02-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018814,ACC0009604,14570.41,2026-04-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018820,ACC0021341,104349.79,2026-03-26,VOICE_CALL,VOICE_CALL,AGT0000882,CMP0000033,SINGLE_TOUCH,0.92
PAYMENT0018823,ACC0003953,88672.91,2026-07-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018824,ACC0027986,58903.04,2026-01-26,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018826,ACC0026063,135571.21,2026-06-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018827,ACC0022928,6790.77,2026-04-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018829,ACC0017645,70280.44,2026-05-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018831,ACC0027149,137683.34,2026-07-06,VOICE_CALL,VOICE_CALL,AGT0000237,CMP0000117,SINGLE_TOUCH,0.92
PAYMENT0018832,ACC0014966,22373.66,2026-01-26,FIELD_VISIT,WHATSAPP,AGT0000668,FIELD_CAMPAIGN,MULTI_TOUCH,0.92
PAYMENT0018833,ACC0019401,69238.96,2026-04-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018834,ACC0028211,132088.38,2026-05-25,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018835,ACC0009685,60416.94,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018836,ACC0017629,50908.12,2026-01-26,FIELD_VISIT,FIELD_VISIT,AGT0000773,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0018837,ACC0025177,77292.65,2026-04-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018839,ACC0004408,63756.86,2026-07-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018840,ACC0024593,145875.46,2026-02-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018841,ACC0011719,88374.85,2026-04-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018842,ACC0020690,37789.64,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018843,ACC0003738,90705.78,2026-05-29,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018844,ACC0024586,30680.13,2026-01-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018845,ACC0003532,137039.27,2026-06-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018847,ACC0004330,88315.61,2026-05-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018848,ACC0012151,7132.14,2026-01-23,VOICE_CALL,VOICE_CALL,AGT0000276,CMP0000078,SINGLE_TOUCH,0.92
PAYMENT0018850,ACC0015031,115918.88,2026-05-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018851,ACC0013440,63036.43,2026-02-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018852,ACC0002657,135586.73,2026-02-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018853,ACC0011536,22641.84,2026-02-22,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018858,ACC0014577,58809.84,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018860,ACC0017067,148591.51,2026-04-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018861,ACC0000119,101828.2,2026-07-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018862,ACC0029085,19401.01,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018864,ACC0000933,31251.88,2026-04-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018865,ACC0012473,115415.58,2026-03-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018866,ACC0029800,105219.84,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018869,ACC0003784,90532.16,2026-08-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018870,ACC0001030,3799.21,2026-03-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018873,ACC0019346,53947.35,2026-05-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018874,ACC0026127,133657.77,2026-06-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018876,ACC0003946,28473.9,2026-04-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018877,ACC0027200,101834.89,2026-03-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018879,ACC0029018,5913.46,2026-02-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018880,ACC0025690,53975.66,2026-04-02,VOICE_CALL,VOICE_CALL,AGT0000489,CMP0000056,SINGLE_TOUCH,0.92
PAYMENT0018883,ACC0010701,98021.47,2026-02-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018884,ACC0007260,102729.65,2026-08-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018886,ACC0023211,118052.18,2026-05-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018890,ACC0007379,28275.35,2026-07-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018894,ACC0017357,7666.28,2026-04-11,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018897,ACC0028245,101220.66,2026-08-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018898,ACC0008777,27468.48,2026-04-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018899,ACC0016762,140599.55,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018902,ACC0022146,38758.09,2026-05-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018903,ACC0027485,70574.28,2026-04-21,VOICE_CALL,VOICE_CALL,nan,CMP0000088,SINGLE_TOUCH,0.92
PAYMENT0018911,ACC0024997,139174.2,2026-05-17,VOICE_CALL,VOICE_CALL,AGT0000641,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0018914,ACC0025342,137723.04,2026-07-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018916,ACC0010244,17619.88,2026-01-30,VOICE_CALL,VOICE_CALL,AGT0000101,CMP0000005,SINGLE_TOUCH,0.92
PAYMENT0018919,ACC0008026,134366.29,2026-03-16,FIELD_VISIT,FIELD_VISIT,AGT0000552,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0018922,ACC0014371,28866.98,2026-03-19,VOICE_CALL,VOICE_CALL,AGT0000514,CMP0000076,SINGLE_TOUCH,0.92
PAYMENT0018924,ACC0002615,90635.51,2026-06-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018926,ACC0004141,118345.77,2026-06-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018928,ACC0001798,84112.99,2026-06-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018930,ACC0028860,80238.27,2026-06-11,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018931,ACC0001779,102577.06,2026-06-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018933,ACC0022711,68826.53,2026-02-28,VOICE_CALL,VOICE_CALL,AGT0000751,CMP0000112,SINGLE_TOUCH,0.92
PAYMENT0018934,ACC0020896,122749.13,2026-07-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018936,ACC0019183,11695.73,2026-01-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018937,ACC0001122,114801.32,2026-07-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018941,ACC0020996,75739.33,2026-07-21,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018943,ACC0018274,27149.52,2026-02-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018944,ACC0007991,69879.96,2026-05-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018947,ACC0006746,110413.47,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018948,ACC0029976,54620.15,2026-01-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018949,ACC0012169,73850.32,2026-04-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018952,ACC0009493,55284.24,2026-07-09,VOICE_CALL,VOICE_CALL,AGT0000505,CMP0000032,SINGLE_TOUCH,0.92
PAYMENT0018953,ACC0015125,52680.49,2026-04-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018958,ACC0021873,17371.01,2026-05-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018962,ACC0027352,143799.49,2026-06-09,VOICE_CALL,VOICE_CALL,AGT0000696,CMP0000063,SINGLE_TOUCH,0.92
PAYMENT0018963,ACC0022558,112190.41,2026-08-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018964,ACC0023124,48422.73,2026-01-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
